Id,algebra,programming,data science,robotics,economics,job,salary
7886,62,85,61,54,99,developer,320000
7887,61,85,93,69,58,senior developer,550000
7888,78,81,51,73,99,senior developer,530000
7889,97,51,69,66,95,senior developer,510000
7890,87,99,94,91,50,economist,410000
7891,85,74,93,81,78,robotics engineer,950000
7892,50,83,52,61,66,robotics engineer,870000
7893,56,80,75,98,60,senior developer,610000
7894,84,54,80,95,92,senior developer,490000
7895,53,90,79,84,68,developer,330000
7896,98,84,91,55,73,developer,400000
7897,61,68,89,69,67,developer,260000
7898,55,53,55,75,70,economist,330000
7899,79,70,81,74,88,robotics engineer,910000
7900,50,92,62,72,70,economist,300000
7901,73,88,94,58,81,junior developer,150000
7902,80,89,83,71,77,data scientist,850000
7903,72,81,51,51,60,junior developer,150000
7904,52,54,67,98,52,data scientist,510000
7905,91,87,77,76,69,robotics engineer,1020000
7906,84,75,62,99,92,junior developer,180000
7907,78,92,66,50,93,economist,400000
7908,53,54,98,68,72,developer,210000
7909,97,71,97,72,94,junior developer,160000
7910,60,99,65,63,60,robotics engineer,970000
7911,70,60,76,84,58,robotics engineer,930000
7912,59,71,51,98,87,data scientist,680000
7913,82,50,95,54,63,robotics engineer,670000
7914,76,53,70,54,72,data scientist,620000
7915,51,89,91,64,71,senior developer,650000
7916,96,50,88,93,66,junior developer,160000
7917,53,97,64,62,70,developer,320000
7918,68,74,96,75,92,developer,310000
7919,96,60,63,70,68,economist,400000
7920,53,93,95,85,63,robotics engineer,1190000
7921,54,62,81,92,69,economist,330000
7922,88,99,58,56,78,senior developer,630000
7923,81,89,78,57,75,robotics engineer,860000
7924,88,74,77,92,84,junior developer,160000
7925,96,77,71,93,98,senior developer,540000
7926,77,71,66,65,78,data scientist,690000
7927,60,63,99,50,50,robotics engineer,750000
7928,62,50,53,70,62,data scientist,550000
7929,73,57,64,70,79,economist,400000
7930,76,73,89,70,62,developer,330000
7931,51,83,78,88,55,data scientist,890000
7932,86,70,94,95,87,economist,390000
7933,96,62,77,90,57,developer,350000
7934,56,64,67,80,65,developer,260000
7935,73,60,85,77,98,robotics engineer,870000
7936,97,82,72,84,94,senior developer,620000
7937,52,64,54,52,66,junior developer,130000
7938,72,71,51,77,57,economist,330000
7939,61,84,72,59,81,junior developer,140000
7940,69,63,95,99,83,data scientist,720000
7941,95,51,51,82,65,robotics engineer,930000
7942,93,62,95,69,94,junior developer,140000
7943,96,85,89,76,64,robotics engineer,940000
7944,59,73,77,77,77,data scientist,660000
7945,80,74,65,53,72,robotics engineer,730000
7946,53,61,62,62,56,data scientist,640000
7947,62,69,59,68,68,junior developer,160000
7948,75,61,51,87,65,robotics engineer,980000
7949,63,81,80,58,85,robotics engineer,980000
7950,93,54,68,54,82,economist,470000
7951,76,83,52,52,66,economist,330000
7952,66,53,59,65,94,senior developer,420000
7953,91,67,98,90,73,junior developer,150000
7954,53,76,66,72,79,economist,300000
7955,66,71,95,85,50,developer,270000
7956,74,99,94,75,67,robotics engineer,1160000
7957,51,89,71,54,61,economist,340000
7958,56,52,62,82,57,data scientist,500000
7959,72,81,59,90,83,data scientist,870000
7960,74,85,56,93,73,junior developer,190000
7961,88,74,73,58,53,junior developer,190000
7962,74,70,85,64,55,robotics engineer,830000
7963,55,57,98,86,51,economist,350000
7964,63,97,57,96,53,robotics engineer,1050000
7965,61,84,61,51,54,senior developer,560000
7966,61,89,79,50,70,economist,330000
7967,85,84,54,93,55,developer,320000
7968,87,98,59,69,54,junior developer,170000
7969,55,96,81,51,67,economist,360000
7970,56,99,76,66,82,junior developer,160000
7971,73,65,82,89,81,developer,270000
7972,95,81,60,73,54,developer,320000
7973,60,79,78,86,98,junior developer,160000
7974,95,75,92,83,64,junior developer,180000
7975,64,95,97,68,58,economist,370000
7976,75,78,57,98,92,developer,330000
7977,97,75,69,67,57,senior developer,640000
7978,61,76,65,85,70,robotics engineer,980000
7979,99,51,74,79,81,senior developer,440000
7980,73,90,53,70,79,junior developer,170000
7981,50,68,73,99,74,economist,310000
7982,57,77,77,68,68,junior developer,140000
7983,52,51,76,55,71,developer,210000
7984,88,85,80,88,90,junior developer,200000
7985,89,83,51,81,92,senior developer,600000
7986,98,69,80,84,61,senior developer,640000
7987,54,89,90,76,81,senior developer,590000
7988,81,84,78,78,75,economist,430000
7989,54,91,69,74,93,robotics engineer,830000
7990,65,93,68,80,51,junior developer,180000
7991,72,69,79,67,62,senior developer,520000
7992,71,95,54,89,61,economist,380000
7993,96,63,87,62,75,developer,270000
7994,54,93,70,74,62,junior developer,170000
7995,98,67,60,54,55,economist,430000
7996,62,85,66,79,69,developer,360000
7997,58,56,82,71,64,senior developer,450000
7998,85,67,71,59,92,robotics engineer,740000
7999,70,61,69,85,58,senior developer,560000
8000,69,61,54,53,86,developer,300000
8001,76,93,66,99,65,junior developer,170000
8002,64,97,57,88,65,robotics engineer,1050000
8003,79,83,83,95,75,robotics engineer,1020000
8004,67,76,89,80,97,economist,450000
8005,83,57,76,62,57,junior developer,130000
8006,80,62,81,65,50,robotics engineer,960000
8007,74,78,70,51,99,data scientist,700000
8008,72,86,93,60,93,senior developer,610000
8009,99,57,63,66,78,senior developer,520000
8010,90,84,58,93,57,data scientist,730000
8011,72,92,75,83,79,senior developer,620000
8012,76,95,58,94,73,developer,370000
8013,86,93,50,84,50,senior developer,610000
8014,87,89,86,78,57,economist,380000
8015,98,56,93,90,82,robotics engineer,910000
8016,87,80,98,91,78,developer,350000
8017,59,74,56,81,57,junior developer,120000
8018,80,77,99,53,83,economist,470000
8019,87,76,64,67,76,robotics engineer,950000
8020,70,81,98,50,92,robotics engineer,980000
8021,86,80,55,70,57,developer,350000
8022,62,90,96,89,55,robotics engineer,940000
8023,61,57,88,98,94,senior developer,540000
8024,99,95,94,80,76,senior developer,590000
8025,91,94,73,92,56,data scientist,1060000
8026,56,81,88,88,81,economist,400000
8027,68,79,52,53,65,economist,370000
8028,80,78,83,54,51,robotics engineer,980000
8029,67,98,99,92,96,economist,450000
8030,68,99,98,69,72,robotics engineer,1150000
8031,79,96,66,98,50,senior developer,630000
8032,60,85,85,81,69,developer,320000
8033,74,61,80,83,54,senior developer,570000
8034,71,66,66,94,90,data scientist,620000
8035,65,67,67,99,80,economist,350000
8036,78,68,77,59,52,robotics engineer,830000
8037,66,50,59,73,74,junior developer,130000
8038,53,85,72,80,63,senior developer,510000
8039,70,96,76,58,93,developer,320000
8040,89,95,83,55,61,developer,400000
8041,71,50,90,75,99,junior developer,140000
8042,87,62,73,58,65,data scientist,630000
8043,86,79,61,65,51,junior developer,180000
8044,84,69,88,87,90,data scientist,880000
8045,58,59,65,54,74,economist,310000
8046,74,79,52,53,70,senior developer,490000
8047,92,57,90,56,70,robotics engineer,860000
8048,60,57,91,64,81,economist,320000
8049,74,96,79,61,63,senior developer,690000
8050,70,51,66,94,71,junior developer,120000
8051,66,62,67,78,96,robotics engineer,820000
8052,56,80,90,68,99,developer,340000
8053,50,62,61,95,50,senior developer,480000
8054,76,80,80,71,50,developer,310000
8055,60,54,73,70,95,developer,270000
8056,53,70,56,83,94,junior developer,140000
8057,58,92,62,67,55,developer,370000
8058,54,78,59,82,83,senior developer,590000
8059,93,93,57,96,77,junior developer,190000
8060,56,84,69,58,70,senior developer,590000
8061,96,87,73,85,62,data scientist,790000
8062,85,73,91,59,52,robotics engineer,820000
8063,81,97,51,93,52,economist,400000
8064,68,86,98,54,56,developer,360000
8065,79,52,61,66,80,developer,230000
8066,91,76,58,67,53,senior developer,560000
8067,56,53,73,84,78,developer,250000
8068,94,52,98,55,73,economist,410000
8069,90,71,94,76,53,developer,330000
8070,56,91,70,89,91,data scientist,910000
8071,80,57,77,72,63,developer,300000
8072,57,85,68,67,97,economist,460000
8073,65,93,79,92,68,junior developer,150000
8074,89,73,50,51,86,robotics engineer,720000
8075,53,74,85,70,73,junior developer,120000
8076,99,55,77,81,89,senior developer,500000
8077,84,62,55,79,82,robotics engineer,780000
8078,86,78,88,91,79,junior developer,170000
8079,84,56,64,55,78,senior developer,510000
8080,96,50,56,52,67,senior developer,450000
8081,58,93,83,70,61,senior developer,560000
8082,56,67,78,65,84,economist,420000
8083,68,92,58,88,61,robotics engineer,990000
8084,96,95,77,95,64,senior developer,700000
8085,55,68,71,99,53,economist,330000
8086,86,90,65,67,66,robotics engineer,1060000
8087,52,74,54,74,94,data scientist,640000
8088,66,67,75,73,97,developer,300000
8089,91,96,66,77,78,robotics engineer,1140000
8090,56,95,98,67,64,senior developer,540000
8091,74,95,95,65,90,robotics engineer,1050000
8092,66,55,64,66,98,robotics engineer,760000
8093,83,90,71,78,94,senior developer,690000
8094,73,93,99,87,59,data scientist,950000
8095,84,94,90,65,65,data scientist,1020000
8096,91,77,60,89,66,data scientist,860000
8097,73,55,67,67,75,robotics engineer,830000
8098,90,50,69,62,78,data scientist,630000
8099,51,80,61,51,95,senior developer,480000
8100,68,72,71,84,96,robotics engineer,930000
8101,97,79,85,85,70,robotics engineer,920000
8102,76,63,85,68,82,developer,310000
8103,52,79,58,86,54,economist,300000
8104,73,81,90,85,74,robotics engineer,940000
8105,70,95,89,73,93,robotics engineer,1160000
8106,74,61,81,58,68,economist,390000
8107,73,75,97,52,76,developer,330000
8108,71,78,95,69,64,senior developer,570000
8109,65,93,55,92,90,junior developer,170000
8110,90,89,94,78,94,junior developer,200000
8111,66,92,68,60,74,data scientist,740000
8112,72,94,53,67,53,junior developer,160000
8113,96,50,65,58,93,data scientist,630000
8114,77,57,59,97,68,developer,260000
8115,73,70,72,57,96,economist,410000
8116,77,89,90,60,96,economist,510000
8117,93,83,65,88,70,junior developer,170000
8118,67,92,79,79,64,developer,320000
8119,95,72,74,80,61,economist,350000
8120,71,98,79,56,59,data scientist,960000
8121,65,99,75,54,88,economist,440000
8122,62,89,62,77,70,robotics engineer,970000
8123,58,53,69,65,64,robotics engineer,840000
8124,63,69,83,83,51,developer,300000
8125,70,67,82,69,70,economist,370000
8126,78,94,92,71,86,senior developer,620000
8127,57,91,95,98,79,junior developer,150000
8128,70,57,98,57,70,senior developer,510000
8129,60,56,89,97,96,senior developer,470000
8130,98,52,99,67,88,data scientist,800000
8131,76,93,68,79,88,senior developer,600000
8132,68,62,63,84,67,junior developer,130000
8133,53,92,67,91,54,senior developer,560000
8134,83,54,82,51,79,economist,390000
8135,56,96,74,57,67,data scientist,840000
8136,94,89,92,62,73,developer,350000
8137,66,52,59,58,67,developer,240000
8138,60,89,81,68,67,robotics engineer,1000000
8139,59,50,88,50,82,developer,230000
8140,89,96,62,99,88,senior developer,600000
8141,79,85,81,67,70,senior developer,580000
8142,76,75,94,61,70,robotics engineer,950000
8143,86,86,78,61,75,economist,440000
8144,71,77,63,84,85,developer,350000
8145,79,91,91,86,79,senior developer,620000
8146,57,86,78,97,74,economist,400000
8147,94,67,77,78,98,senior developer,560000
8148,96,78,55,69,85,robotics engineer,1030000
8149,65,68,96,74,99,developer,250000
8150,79,63,86,89,83,economist,420000
8151,50,67,77,57,99,developer,260000
8152,64,66,99,87,79,senior developer,540000
8153,50,61,89,81,82,developer,250000
8154,87,78,86,60,62,junior developer,180000
8155,66,83,76,94,89,data scientist,760000
8156,77,50,67,58,96,developer,220000
8157,55,96,60,96,64,data scientist,760000
8158,89,67,91,66,94,data scientist,850000
8159,91,79,76,90,76,developer,390000
8160,61,85,94,59,69,data scientist,870000
8161,55,96,57,57,97,robotics engineer,1010000
8162,89,88,64,91,83,robotics engineer,1010000
8163,84,65,84,80,90,senior developer,540000
8164,98,73,79,60,62,senior developer,510000
8165,72,61,57,52,76,developer,280000
8166,59,79,70,97,92,senior developer,520000
8167,74,70,72,55,53,robotics engineer,800000
8168,88,94,96,59,80,economist,490000
8169,58,85,76,75,72,robotics engineer,910000
8170,85,84,80,84,80,data scientist,780000
8171,65,97,91,62,85,developer,310000
8172,61,77,78,64,69,developer,320000
8173,77,95,59,66,58,economist,340000
8174,95,71,88,75,58,robotics engineer,870000
8175,58,87,85,65,65,data scientist,820000
8176,52,82,52,97,63,developer,290000
8177,75,99,55,72,95,senior developer,560000
8178,50,69,57,88,68,junior developer,140000
8179,53,97,89,74,96,economist,450000
8180,91,88,95,54,75,developer,340000
8181,58,86,65,97,75,junior developer,160000
8182,65,55,67,77,65,economist,300000
8183,68,59,56,50,56,robotics engineer,640000
8184,91,92,60,66,69,data scientist,910000
8185,88,71,58,77,56,senior developer,570000
8186,64,79,67,75,76,junior developer,160000
8187,56,63,82,55,65,data scientist,730000
8188,98,93,52,57,67,junior developer,230000
8189,74,57,83,60,66,economist,340000
8190,62,76,88,99,65,robotics engineer,1200000
8191,57,97,64,53,84,economist,360000
8192,70,58,75,76,97,economist,360000
8193,94,51,69,81,77,developer,260000
8194,93,63,75,78,51,data scientist,750000
8195,52,74,50,66,60,economist,320000
8196,67,97,56,64,97,data scientist,770000
8197,82,84,91,53,64,junior developer,160000
8198,85,83,86,52,87,data scientist,840000
8199,72,67,61,55,86,economist,360000
8200,74,67,95,91,55,junior developer,150000
8201,98,60,79,79,62,data scientist,840000
8202,61,57,99,63,87,robotics engineer,730000
8203,73,94,64,78,69,junior developer,180000
8204,71,84,84,85,63,economist,420000
8205,59,69,51,77,81,economist,310000
8206,65,55,70,78,93,developer,240000
8207,68,68,68,68,80,robotics engineer,870000
8208,60,73,63,67,71,robotics engineer,860000
8209,62,91,87,82,83,data scientist,800000
8210,84,78,68,81,91,junior developer,190000
8211,55,79,60,73,88,developer,300000
8212,60,61,61,82,83,robotics engineer,930000
8213,52,60,82,88,59,developer,250000
8214,72,79,83,78,86,junior developer,150000
8215,91,64,52,89,65,economist,340000
8216,63,53,80,65,97,junior developer,130000
8217,79,99,98,88,61,senior developer,780000
8218,88,51,50,97,93,economist,480000
8219,65,92,72,75,68,robotics engineer,1130000
8220,71,88,62,68,62,developer,310000
8221,54,70,58,72,91,senior developer,460000
8222,93,73,75,55,71,data scientist,770000
8223,71,56,83,73,95,robotics engineer,780000
8224,65,55,51,78,62,robotics engineer,750000
8225,52,51,57,65,70,senior developer,400000
8226,69,77,88,85,72,developer,340000
8227,79,87,76,63,92,junior developer,190000
8228,97,92,81,67,82,senior developer,670000
8229,80,81,60,77,96,data scientist,730000
8230,97,75,66,51,78,robotics engineer,760000
8231,98,55,57,81,93,senior developer,530000
8232,87,68,78,51,86,junior developer,180000
8233,88,99,74,80,89,developer,380000
8234,69,51,80,51,52,robotics engineer,810000
8235,85,63,63,95,64,robotics engineer,900000
8236,56,87,98,51,51,economist,380000
8237,82,88,64,57,70,robotics engineer,980000
8238,59,81,59,74,84,senior developer,510000
8239,78,50,76,99,68,data scientist,600000
8240,71,80,95,59,63,robotics engineer,800000
8241,61,95,69,74,84,senior developer,600000
8242,57,54,69,55,87,junior developer,100000
8243,99,81,75,51,66,robotics engineer,910000
8244,92,51,76,59,81,robotics engineer,810000
8245,91,95,54,69,98,junior developer,180000
8246,51,90,60,93,56,developer,360000
8247,96,65,82,82,65,senior developer,600000
8248,57,58,76,88,63,economist,290000
8249,80,65,80,94,83,economist,380000
8250,73,52,55,62,84,economist,390000
8251,92,76,96,84,58,data scientist,800000
8252,88,57,70,90,65,senior developer,580000
8253,70,52,62,65,56,junior developer,120000
8254,72,77,89,57,51,developer,300000
8255,50,98,83,88,58,economist,340000
8256,57,82,56,60,70,robotics engineer,780000
8257,92,71,51,70,54,economist,400000
8258,78,57,68,74,99,robotics engineer,780000
8259,98,57,71,93,98,developer,300000
8260,74,83,96,57,80,junior developer,190000
8261,82,70,67,55,64,junior developer,140000
8262,59,97,71,92,87,robotics engineer,1090000
8263,81,93,82,90,69,junior developer,200000
8264,71,64,72,63,76,developer,290000
8265,67,75,58,94,64,senior developer,580000
8266,65,73,82,77,73,robotics engineer,940000
8267,89,75,62,89,62,economist,390000
8268,68,59,91,65,73,developer,260000
8269,81,83,72,90,95,senior developer,560000
8270,62,60,88,94,66,economist,390000
8271,99,64,77,92,64,economist,360000
8272,52,54,95,78,67,economist,320000
8273,79,50,51,75,88,developer,220000
8274,65,91,60,92,61,robotics engineer,930000
8275,88,99,62,57,77,junior developer,210000
8276,53,51,93,93,79,senior developer,430000
8277,95,67,82,89,56,economist,410000
8278,57,99,74,81,83,robotics engineer,910000
8279,60,96,53,70,82,robotics engineer,850000
8280,67,62,66,74,91,robotics engineer,880000
8281,90,51,54,77,56,senior developer,420000
8282,85,99,86,65,98,robotics engineer,1000000
8283,85,84,58,71,72,data scientist,850000
8284,85,97,95,55,65,robotics engineer,860000
8285,60,93,61,50,54,junior developer,140000
8286,77,89,93,65,63,data scientist,980000
8287,55,64,59,50,55,data scientist,590000
8288,92,57,75,70,59,developer,280000
8289,94,82,59,87,79,developer,390000
8290,97,92,70,91,74,developer,430000
8291,98,67,96,81,90,economist,450000
8292,97,85,78,56,89,data scientist,800000
8293,86,65,96,71,81,robotics engineer,960000
8294,51,97,66,68,72,economist,390000
8295,72,96,80,57,62,robotics engineer,950000
8296,70,82,70,76,51,robotics engineer,1090000
